Date,AAPL,MSFT,GOOGL,AMZN,META,NVDA,TSLA
2025-03-04,235.35391235351562,387.26123046875,170.3645782470703,203.8000030517578,638.5084838867188,115.96473693847656,272.0400085449219
2025-03-05,235.1643829345703,399.628173828125,172.457763671875,208.36000061035156,654.940185546875,117.27445983886719,279.1000061035156
2025-03-06,234.75538635253906,395.5125427246094,171.78994750976562,200.6999969482422,626.4666137695312,110.5459213256836,263.45001220703125
2025-03-07,238.4862518310547,391.9449462890625,173.29502868652344,199.25,624.201904296875,112.66545867919922,262.6700134277344
2025-03-10,226.92454528808594,378.8406066894531,165.52139282226562,194.5399932861328,596.596435546875,106.95669555664062,222.14999389648438
2025-03-11,220.30075073242188,379.12957763671875,163.6952362060547,196.58999633789062,604.2985229492188,108.73631286621094,230.5800018310547
2025-03-12,216.45018005371094,381.9397888183594,166.7587890625,198.88999938964844,618.1162109375,115.7254409790039,248.08999633789062
2025-03-13,209.16799926757812,377.45538330078125,162.41793823242188,193.88999938964844,589.2636108398438,115.56546020507812,240.67999267578125
2025-03-14,212.9687042236328,387.21142578125,165.14219665527344,197.9499969482422,606.7233276367188,121.65469360351562,249.97999572753906
2025-03-17,213.4774627685547,387.3509521484375,163.9447021484375,195.74000549316406,604.0272827148438,119.51496124267578,238.00999450683594
2025-03-18,212.17066955566406,382.18890380859375,160.3323211669922,192.82000732421875,581.5197143554688,115.41547393798828,225.30999755859375
2025-03-19,214.7144317626953,386.4740295410156,163.54556274414062,195.5399932861328,583.2173461914062,117.50520324707031,235.86000061035156
2025-03-20,213.5772247314453,385.49737548828125,162.45785522460938,194.9499969482422,585.1544799804688,118.51508331298828,236.25999450683594
2025-03-21,217.73704528808594,389.9020690917969,163.64535522460938,196.2100067138672,595.3897094726562,117.68518829345703,248.7100067138672
2025-03-24,220.19102478027344,391.7157287597656,167.3275909423828,203.25999450683594,617.9570922851562,121.39472961425781,278.3900146484375
